cod_cust_id,dt_fpy,atr_cust_age,dsc_edu_deg,amt_gms,atr_gla,flg_children,amt_cmv,rt_cr,amt_plob_motor,amt_plob_household,amt_plob_health,amt_plob_life,amt_plob_wcomp,Set,amt_premium_total,outlier_candidate,atr_edu_deg,atr_fpy_to_date,rt_plob_life,rt_plob_household,rt_plob_motor,rt_plob_health,rt_plob_wcomp,amt_gys,amt_claims_total,rt_premiums_year,rt_claims_year,atr_credit_score_proxy
8658,1986,19,2 - High School,2408.0,4,1,-136.58,1.08837599797237,72.79,825.7,132.58,47.12,184.37,train,1262.56,amt_plob_wcomp,2.0,13,0.03732099860600684,0.6539887213280954,0.05765270561399063,0.10500887086554304,0.14602870358636422,28896.0,1374.1399999999953,0.043693244739756366,0.047554678848283335,-1
8659,1990,45,3 - BSc/MSc,4176.0,4,1,-17.33,0.987237936772047,503.76,0.0,75.57,-7.0,28.67,train,600.9999999999999,,3.0,9,-0.011647254575707157,0.0,0.8382029950083196,0.12574043261231282,0.047703826955074885,50112.0,593.3300000000002,0.011993135376756064,0.011840078224776503,0
8660,1977,20,1 - Basic,1385.0,3,1,-382.4,1.4660928534168,149.25,202.25,57.9,255.16,102.24,test,766.8,amt_plob_life,1.0,22,0.33275952008346377,0.2637584767866458,0.19464006259780908,0.07550860719874805,0.13333333333333333,16620.0,1124.2000000000023,0.046137184115523464,0.06764139590854407,0
8661,1977,70,2 - High School,5171.0,3,0,291.17,0.652285324652472,252.27,407.85,173.7,5.78,69.68,train,909.28,,2.0,22,0.006356677811015309,0.4485417033257083,0.27743929262713357,0.19103026570473342,0.07663206053140947,62052.0,593.1099999999998,0.014653516405595307,0.00955827370592406,0
8662,1980,24,1 - Basic,3447.0,1,1,541.11,0.494038681538681,154.25,662.35,135.58,35.23,131.47,train,1118.88,,1.0,19,0.03148684398684398,0.5919759044759044,0.13786107536107534,0.12117474617474618,0.11750143000142999,41364.0,552.7699999999995,0.027049608355091386,0.01336355284788704,1
8663,1983,51,3 - BSc/MSc,5662.0,4,1,291.17,0.513015217793112,282.83,77.8,208.15,33.34,47.12,train,649.24,,3.0,16,0.05135235044051507,0.1198324194442733,0.43563243176637295,0.32060563119955643,0.07257716714928224,67944.0,333.07000000000005,0.009555516307547392,0.004902125279642059,0
8664,1979,28,3 - BSc/MSc,2702.0,3,1,277.5,0.592757135164243,254.38,172.25,268.05,30.45,17.67,train,742.8,,3.0,20,0.04099353796445881,0.23189283791060852,0.342460958535272,0.36086429725363495,0.02378836833602585,32424.0,440.29999999999967,0.022908956328645445,0.013579447322970629,0
8665,1990,60,3 - BSc/MSc,6926.0,4,1,-40.0,1.02166878539235,415.3,137.8,142.25,1.89,-5.0,train,692.24,,3.0,9,0.0027302669594360335,0.19906390847105052,0.5999364382295158,0.20549231480411417,-0.007222928464116491,83112.0,707.2400000000005,0.008329001828857445,0.00850948118201945,0
8666,1996,64,3 - BSc/MSc,6791.0,4,1,338.18,0.538150465435678,388.74,226.7,117.8,27.56,25.56,train,786.3599999999999,,3.0,3,0.035047560913576484,0.28829035047560914,0.49435373111551967,0.14980416094409688,0.03250419655119793,81492.0,423.1799999999997,0.009649536150787806,0.005192902370784859,0
8667,1991,76,3 - BSc/MSc,8682.0,3,0,-47.22,1.03880815984351,340.73,-10.55,224.82,5.89,11.67,test,572.56,,3.0,8,0.010287131479670253,-0.01842601648735504,0.5950992035769178,0.3926575380746123,0.020382143356154816,104184.0,594.78,0.005495661521922751,0.005708938032711356,0
8668,1981,19,1 - Basic,2842.0,1,0,1997.6,0.0475203789951543,30.34,1924.25,37.23,33.34,98.35,train,2123.51,amt_cmv%amt_plob_household,1.0,18,0.01570042053015997,0.9061647931961704,0.014287665233504903,0.01753229323148937,0.046314827808675255,34104.0,100.91000000000012,0.062265716631480186,0.002958890452732821,1
8669,1991,22,3 - BSc/MSc,1991.0,3,1,30.9,0.931749365110373,129.47,295.05,297.39,41.23,55.9,train,819.04,,3.0,8,0.0503394217620629,0.3602388161750342,0.15807530767728073,0.3630958194959953,0.06825063488962688,23892.0,763.1399999999999,0.03428093085551649,0.031941235560020084,0
8670,1991,67,4 - PhD,6465.0,4,1,222.39,0.677289329506914,338.62,244.5,161.03,9.78,12.67,test,766.5999999999999,,4.0,8,0.012757631098356379,0.31894077745890953,0.44171667101487094,0.21005739629533005,0.016527524132533264,77580.0,519.2100000000003,0.00988141273524104,0.006692575406032486,0
8671,1981,53,3 - BSc/MSc,5711.0,1,1,-23.11,0.997511848341232,224.71,224.5,214.04,49.12,47.23,test,759.6,,3.0,18,0.06466561348077936,0.295550289626119,0.29582675092153765,0.28177988414955235,0.06217746182201158,68532.0,757.7099999999998,0.011083873227105585,0.011056294869549989,0
8672,1989,80,3 - BSc/MSc,7509.0,1,0,232.05,0.632623018765453,288.61,152.25,198.15,46.12,14.56,train,699.6899999999999,,3.0,10,0.0659149051722906,0.21759636410410327,0.41248267089711166,0.2831968443167689,0.02080921550972574,90108.0,442.63999999999976,0.0077650153149553865,0.004912327429307051,0
8673,1983,72,3 - BSc/MSc,8686.0,4,0,-40.89,1.02568412885706,396.52,39.45,172.81,-2.0,11.89,train,618.67,,3.0,16,-0.0032327412029030016,0.06376582022726171,0.6409232708875491,0.2793250036368339,0.019218646451258346,104232.0,634.5599999999972,0.005935509248599278,0.0060879576329725725,0
8674,1975,65,3 - BSc/MSc,6309.0,1,1,464.53,0.31652797944823,341.51,157.8,190.37,9.78,16.78,train,716.24,,3.0,24,0.013654640902490784,0.2203172121076734,0.4768094493465877,0.2657907963811013,0.023427901262146767,75708.0,226.71000000000026,0.009460558989802928,0.0029945316214931086,0
8675,1989,59,2 - High School,4636.0,1,1,-29.78,1.00807732603332,440.64,39.45,106.91,4.78,0.9340000000000004,train,611.096,,2.0,10,0.007822011598832262,0.06455614175186877,0.7210651027007213,0.17494796234961446,0.0015284014295626224,55632.0,616.0320216296577,0.01098461317227495,0.011073339474217316,0
8676,1976,56,2 - High School,5250.0,4,1,-57.45,1.04661552605873,448.53,118.9,96.24,15.67,16.78,train,696.1199999999999,,2.0,23,0.022510486697695804,0.17080388438774927,0.6443285640406827,0.13825202551284263,0.02410503936102971,63000.0,728.570000000003,0.011049523809523808,0.011564603174603222,0
8677,1979,19,1 - Basic,3888.6,4,1,-291.16,1.62014492415946,65.9,0.0,97.13,130.47,135.69,train,429.19,,1.0,20,0.30399123931126076,0.0,0.1535450499778653,0.22631002586267154,0.31615368484820244,46663.2,695.3499999999987,0.009197611822592535,0.014901464108762337,0
8678,1988,72,1 - Basic,5203.0,1,0,100.58,0.751484208026597,125.58,0.0,218.04,101.02,60.68,test,505.32,,1.0,11,0.19991292646243963,0.0,0.24851579197340298,0.4314889574922821,0.12008232407187525,62436.0,379.74,0.00809340764943302,0.0060820680376705745,0
8679,1986,25,3 - BSc/MSc,3795.0,4,0,726.81,0.315490931604633,175.7,637.9,170.81,21.56,92.35,train,1098.3199999999997,,3.0,13,0.019629980333600413,0.5807961249908953,0.159971592978367,0.1555193386262656,0.08408296307087189,45540.0,346.5100000000004,0.02411769872639437,0.00760891523935003,1
8680,1991,50,3 - BSc/MSc,4830.0,4,1,537.55,0.0777868852459016,535.88,30.0,44.23,1.0,-1.11,train,610.0,,3.0,8,0.001639344262295082,0.04918032786885246,0.8784918032786885,0.07250819672131147,-0.0018196721311475412,57960.0,47.44999999999998,0.010524499654934438,0.0008186680469289162,0
8681,1978,67,3 - BSc/MSc,6610.0,1,1,-60.5500000000001,1.06221016711873,474.31,-40.55,114.91,8.89,13.89,train,571.4499999999999,,3.0,21,0.015556916615626916,-0.07095983900603728,0.8300113745734536,0.20108495931402573,0.024306588502931145,79320.0,606.9999999999982,0.00720436207766011,0.007652546646495186,0
8682,1997,40,4 - PhD,4605.0,4,1,148.7,0.759498227735933,183.7,132.8,373.18,22.56,10.0,test,722.24,,4.0,2,0.03123615418697386,0.1838723969871511,0.25434758529020823,0.5166980505095259,0.013845813026140895,55260.0,548.5400000000003,0.013069851610568223,0.009926529134998197,0
8683,1981,30,4 - PhD,2709.0,2,1,28.24,0.915583180059618,346.51,73.35,211.15,4.78,-5.11,train,630.68,,4.0,18,0.007579120948817151,0.11630303799074015,0.5494228451829771,0.33479736157797935,-0.008102365700513732,32508.0,577.4399999999998,0.01940076288913498,0.017763012181616827,0
8684,1982,45,3 - BSc/MSc,5167.0,1,1,415.43,0.190549705022881,508.43,-40.0,63.68,7.0,5.0,train,544.11,,3.0,17,0.012865045670912132,-0.07351454669092647,0.9344250243516936,0.11703515833195494,0.009189318336365809,62004.0,103.67999999999978,0.008775401586994388,0.0016721501838591023,0
8685,1987,56,3 - BSc/MSc,6216.0,1,1,-53.0,1.04851761362652,460.53,-20.0,134.58,7.0,-5.0,train,577.11,,3.0,12,0.012129403406629585,-0.03465543830465596,0.7979934501221604,0.23319644435202996,-0.00866385957616399,74592.0,605.1100000000009,0.007736888674388674,0.008112264049764062,0
8686,1991,25,2 - High School,2304.0,1,1,308.74,0.608722668386189,87.46,342.3,204.15,113.8,105.24,train,852.95,,2.0,8,0.1334193094554194,0.4013130898645876,0.10253824960431443,0.2393457998710358,0.1233835512046427,27648.0,519.2099999999999,0.03085033275462963,0.018779296874999997,0
8687,1988,75,1 - Basic,7084.0,4,0,97.6899999999998,0.914238780931078,106.02,1050.75,151.14,80.57,42.12,train,1430.6,amt_plob_household,1.0,11,0.056319026981686005,0.7344820355095765,0.07410876555291486,0.10564797986858661,0.029442192087236124,85008.0,1307.91,0.01682900432900433,0.01538572840203275,-1
8688,1988,20,2 - High School,2028.0,1,1,1000.75,0.265011464603038,84.46,1015.75,220.93,72.502,74.46,train,1382.532,amt_plob_household,2.0,11,0.05244146247609459,0.7347027048921834,0.061090810194628406,0.15980100279776527,0.05385770455946046,24336.0,366.3868301805673,0.05681015779092702,0.015055343120503259,1
8689,1988,19,1 - Basic,2124.0,4,1,336.4,0.568240466405429,39.34,285.05,151.25,148.25,213.15,train,837.04,amt_plob_wcomp,1.0,11,0.17711220491254898,0.34054525470706304,0.04699894867628788,0.1806962630220778,0.2546473286820224,25488.0,475.64000000000027,0.0328405524168236,0.01866133082234778,0
8690,1994,69,3 - BSc/MSc,7372.0,3,0,519.78,0.484968234760248,170.92,578.45,253.38,10.67,44.34,train,1057.76,,3.0,5,0.010087354409317803,0.5468631825744971,0.16158674935713205,0.23954394191499018,0.04191877174406293,88464.0,512.9799999999999,0.011956954241273287,0.005798742991499366,1
8691,1983,26,2 - High School,2980.0,1,1,408.86,0.442683177474052,244.49,230.6,214.93,47.23,41.23,train,778.48,,2.0,16,0.0606695098139965,0.2962182715034426,0.31406073373753984,0.2760893022299866,0.052962182715034424,35760.0,344.62,0.021769574944071588,0.009637024608501119,0
8692,1984,49,3 - BSc/MSc,5321.0,3,1,-50.67,1.0423597359736,445.53,25.0,109.8,5.89,19.78,train,605.9999999999999,,3.0,15,0.00971947194719472,0.04125412541254126,0.7351980198019803,0.1811881188118812,0.032640264026402646,63852.0,631.6700000000016,0.009490697237361397,0.009892720666541401,0
8693,1980,73,2 - High School,8018.0,2,0,399.08,0.39552717476517,363.29,123.35,154.14,47.23,13.56,train,701.5699999999999,,2.0,19,0.06732043844520148,0.17581994669099307,0.5178243083370156,0.2197072280741765,0.019328078452613428,96216.0,277.4900000000003,0.007291614700257753,0.0028840317618691307,0
8694,1979,50,2 - High School,6090.0,4,1,447.2,0.319164888401869,476.09,99.45,104.13,3.89,10.0,train,693.56,,2.0,20,0.0056087432954611,0.1433906222965569,0.6864438548935925,0.1501384162869831,0.014418363227406425,73080.0,221.36000000000027,0.009490421455938697,0.0030290093048713773,0
8695,1990,60,3 - BSc/MSc,6578.0,1,1,249.26,0.66672337529772,301.5,266.15,217.82,14.67,22.78,train,822.9199999999998,,3.0,9,0.017826763233364122,0.3234214747484567,0.3663782627715939,0.2646915860593983,0.027681913187187098,78936.0,548.6599999999996,0.010425154555589336,0.006950694233302924,0
8696,1996,49,2 - High School,4749.0,3,1,250.83,0.714641892800612,290.61,428.4,186.48,14.78,46.34,train,966.61,,2.0,3,0.015290551515088815,0.44319839438863656,0.3006486587144764,0.19292165402799474,0.0479407413538035,56988.0,690.7799999999995,0.016961641047238015,0.01212149926300273,0
8697,1982,41,3 - BSc/MSc,4726.0,4,1,91.12,0.823257229832572,237.38,75.0,247.38,41.12,56.12,test,657.0,,3.0,17,0.06258751902587519,0.1141552511415525,0.36130898021308977,0.37652968036529677,0.08541856925418569,56712.0,540.8799999999998,0.011584849767245027,0.009537311327408657,0
8698,1979,74,3 - BSc/MSc,6132.0,2,0,-41.45,1.02293514025989,398.74,162.8,139.25,3.89,12.56,train,717.24,,3.0,20,0.005423568122246389,0.22698120573308797,0.5559366460320116,0.19414700797501533,0.017511572137638726,73584.0,733.6900000000036,0.009747227658186563,0.009970781691672152,0
8699,1979,50,2 - High School,4950.0,4,1,402.53,0.265702557408584,456.53,23.9,111.8,-1.0,-9.0,train,582.2299999999999,,2.0,20,-0.0017175343077477975,0.04104906995517236,0.7841059375161019,0.19202033560620377,-0.015457808769730177,59400.0,154.69999999999985,0.00980185185185185,0.0026043771043771017,0
8700,1998,77,3 - BSc/MSc,8820.0,1,0,447.2,0.218936085748313,432.86,24.45,89.24,36.45,21.56,train,604.56,,3.0,1,0.060291782453354516,0.040442635966653435,0.7159917956861189,0.14761148603943364,0.0356622998544396,105840.0,132.3600000000001,0.005712018140589569,0.0012505668934240373,0
8701,1993,17,1 - Basic,2281.0,4,0,1087.53,0.196166268072224,13.56,1012.4,122.58,67.68,167.81,test,1384.0299999999995,amt_plob_household,1.0,6,0.04890067411833561,0.7314870342405875,0.009797475488248091,0.08856744434730464,0.12124737180552449,27372.0,271.5000000000001,0.05056371474499487,0.00991889522139413,1
8702,1992,35,3 - BSc/MSc,3250.0,4,1,-25.0,1.0,70.57,333.95,340.51,63.79,29.34,test,838.16,,3.0,7,0.07610718717190036,0.3984322802328911,0.08419633482867232,0.4062589481721867,0.03500524959434953,39000.0,838.16,0.021491282051282052,0.021491282051282052,0
8703,1997,52,1 - Basic,4984.0,1,1,-119.22,1.17810964083176,507.54,-50.0,50.9,14.78,5.78,train,529.0,,1.0,2,0.027939508506616254,-0.0945179584120983,0.9594328922495274,0.09621928166351607,0.010926275992438565,59808.0,623.220000000001,0.008844970572498662,0.010420345104333886,0
8704,1988,35,4 - PhD,1425.0,4,1,-66.4499999999998,1.06245479749277,377.07,63.35,165.03,16.78,41.45,train,663.6800000000001,,4.0,11,0.025283269045323048,0.09545262777242043,0.5681503134040501,0.24865899228543875,0.0624547974927676,17100.0,705.1300000000017,0.038811695906432755,0.04123567251461998,0
8705,1994,46,3 - BSc/MSc,5165.0,4,1,594.0,0.11698834538737,509.43,118.9,64.9,10.89,-3.11,train,701.01,,3.0,5,0.01553472846321736,0.16961241637066518,0.7267086061539778,0.09258070498281053,-0.004436455970670889,61980.0,82.01000000000025,0.01131026137463698,0.0013231687641174611,0
8706,1981,46,3 - BSc/MSc,5532.0,4,1,-25.0,1.0,403.41,13.35,122.58,9.78,18.56,train,567.68,,3.0,18,0.017228015783540024,0.02351677001127396,0.7106292277339347,0.21593151071025932,0.03269447576099211,66384.0,567.68,0.008551458182694625,0.008551458182694625,0
8707,1993,30,3 - BSc/MSc,4094.0,4,1,279.5,0.639474307364433,185.59,304.5,239.49,53.01,62.01,test,844.6,,3.0,6,0.0627634383139948,0.3605256926355671,0.21973715368221644,0.28355434525219037,0.07341937011603125,49128.0,540.1000000000001,0.01719182543559681,0.010993730662758511,0
8708,1990,65,3 - BSc/MSc,7435.0,4,1,488.88,0.179262761132051,503.65,38.9,54.9,17.78,10.89,train,626.1199999999999,,3.0,9,0.02839711237462468,0.06212866543154668,0.8043985178560021,0.08768287229285122,0.01739283204497541,89220.0,112.23999999999975,0.007017709033848912,0.0012580138982290939,0
8709,1991,67,4 - PhD,7724.0,4,1,-32.21,1.01218811278653,500.76,-5.55,82.46,5.0,8.89,train,591.56,,4.0,8,0.008452228007302725,-0.009381973088106026,0.8465075393873825,0.13939414429643654,0.015028061396984248,92688.0,598.7699999999996,0.006382271707232867,0.0064600595546349,0
8710,1977,65,3 - BSc/MSc,7078.0,1,0,30.59,0.896416792442283,126.69,-35.55,307.28,4.89,133.36,test,536.67,,3.0,22,0.009111744647548773,-0.06624182458494046,0.23606685672759797,0.5725678722492407,0.24849535096055309,84936.0,481.08,0.006318522181407177,0.005664029386832439,0
8711,1990,73,1 - Basic,8270.0,2,0,-90.78,1.11504223578587,160.92,23.35,293.61,4.78,89.13,test,571.79,,1.0,9,0.008359712481855228,0.04083667080571539,0.28143199426362825,0.5134927158572203,0.15587890659158082,99240.0,637.5700000000026,0.005761688835147117,0.006424526400644927,0
8712,1987,53,2 - High School,4859.0,3,1,464.1,0.2107216627937,456.64,38.35,108.91,5.89,9.89,train,619.68,,2.0,12,0.009504905757810484,0.06188678027368966,0.7368964626904209,0.17575200103279112,0.015959850245287892,58308.0,130.58,0.01062770117308088,0.0022394868628661593,0
8713,1994,77,3 - BSc/MSc,7318.0,4,0,-14.22,0.983536706424961,344.4,93.35,192.48,17.67,6.89,train,654.79,,3.0,5,0.026985751156859455,0.1425647917652988,0.5259701583713863,0.2939568411246354,0.010522457581820126,87816.0,644.0100000000002,0.007456386079985423,0.00733362940694179,0
8714,1979,47,3 - BSc/MSc,4103.0,4,1,9.23000000000002,0.944830365057619,524.1,39.45,52.12,-0.11,4.89,train,620.45,,3.0,20,-0.00017729067612216938,0.06358288339108711,0.8447094850511725,0.08400354581352243,0.007881376420340074,49236.0,586.2199999999997,0.012601551710130799,0.011906328702575344,0
8715,1998,25,3 - BSc/MSc,2219.0,1,1,618.69,0.223899492398027,264.05,307.85,161.14,24.56,71.79,test,829.39,,3.0,1,0.029612124573481714,0.3711764067567731,0.31836651032686675,0.19428736782454573,0.08655759051833276,26628.0,185.69999999999962,0.031147288568424216,0.006973862100045051,0
8716,1977,23,1 - Basic,1775.0,3,1,76.4599999999999,0.850159499054821,109.13,103.9,171.81,284.61,7.67,test,677.12,amt_plob_life,1.0,22,0.42032431474480153,0.15344399810964085,0.16116788752362948,0.25373641304347827,0.011327386578449906,21300.0,575.6600000000004,0.03178967136150235,0.027026291079812227,0
8717,1986,54,3 - BSc/MSc,5341.0,1,0,-20.22,0.991437221217061,414.19,3.9,121.58,13.78,4.78,train,558.23,,3.0,13,0.024685165612740267,0.006986367626247245,0.7419701556706016,0.2177955323074718,0.008562778782938932,64092.0,553.45,0.008709823378892843,0.008635243088060914,0
8718,1983,72,3 - BSc/MSc,8638.0,1,0,-12.11,0.979412892097362,384.85,43.9,175.59,12.89,8.89,train,626.12,,3.0,16,0.02058710790263847,0.07011435507570433,0.6146585319108159,0.280441448923529,0.014198556187312337,103656.0,613.2300000000004,0.0060403642818553675,0.005916010650613571,0
8719,1994,56,2 - High School,6175.0,1,1,30.01,0.949710660316125,260.94,638.45,104.02,55.01,35.45,test,1093.87,,2.0,5,0.05028933968387469,0.5836616782615851,0.23854754221251157,0.09509356687723404,0.03240787296479473,74100.0,1038.8599999999997,0.014762078272604586,0.014019703103913626,-1
8720,1982,26,2 - High School,3875.0,4,1,119.13,0.780142168527671,240.38,74.45,266.05,-5.0,79.68,train,655.56,,2.0,17,-0.007627066935139423,0.11356702666422602,0.3666788699737629,0.40583623161876875,0.12154493867838186,46500.0,511.43,0.01409806451612903,0.010998494623655914,0
8721,1976,21,2 - High School,1395.0,1,1,-236.61,1.3301248049922,49.23,60.0,210.93,166.81,154.03,train,641.0,,2.0,23,0.26023400936037444,0.093603744149766,0.076801872074883,0.32906396255850234,0.24029641185647427,16740.0,852.6100000000002,0.038291517323775386,0.05093249701314219,0
8722,1995,17,1 - Basic,2002.0,1,1,-163.47,1.1298858445347,47.23,569.0,191.48,72.68,185.7,test,1066.09,amt_plob_wcomp,1.0,4,0.06817435676162427,0.5337260456434261,0.04430207580973464,0.17960960144077892,0.17418792034443623,24024.0,1204.5599999999981,0.04437604062604062,0.05013986013986006,-1
8723,1988,60,4 - PhD,6597.0,4,1,387.2,0.245828454332553,431.97,-30.55,126.69,10.78,7.67,train,546.5600000000001,,4.0,11,0.019723360655737703,-0.05589505269320843,0.790343237704918,0.2317952283372365,0.014033225995316157,79164.0,134.36000000000018,0.00690414835026022,0.0016972361174271157,0
8724,1979,66,3 - BSc/MSc,5914.0,4,1,-84.7900000000001,1.0945685182842,331.95,62.8,159.14,18.56,59.79,train,632.24,,3.0,20,0.029355940781981525,0.09932936859420473,0.5250379602682526,0.2517082120713653,0.09456851828419587,70968.0,692.0300000000026,0.008908803967985572,0.009751296358922367,0
